RowNumber,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9480,15596212,781,35,1,0,2,0,0,42117.9,0
9481,15710687,593,33,0,95927.04,1,1,0,199478.05,0
9482,15613787,505,35,8,116932.59,1,1,0,91092.84,0
9483,15599211,707,40,1,0,2,1,0,14090.4,1
9484,15675983,692,36,3,79551.12,1,0,1,178267.07,0
9485,15622370,813,30,1,116416.94,1,0,1,85808.22,0
9486,15656319,850,37,4,88141.1,1,1,0,109659.12,0
9487,15605130,753,32,6,177729.13,1,1,1,161642.08,0
9488,15672574,850,32,5,0,1,1,1,3830.59,0
9489,15659355,671,32,6,123912.78,2,1,1,146636.44,0
9490,15777907,791,33,3,0,1,1,1,144413.92,1
9491,15655171,624,80,3,0,1,1,1,65801.44,0
9492,15619674,649,35,4,108306.44,1,1,1,192486.24,0
9493,15775192,732,48,4,102962.62,1,1,0,120852.85,1
9494,15617657,664,36,0,103502.22,1,1,1,146191.82,0
9495,15688951,789,43,8,119654.44,2,0,1,148412.24,1
9496,15763460,680,33,10,183768.47,1,1,0,164119.35,0
9497,15756992,701,37,1,0,2,1,0,163457.55,0
9498,15617454,684,25,1,0,2,0,1,144978.47,0
9499,15701932,586,52,6,140900.97,1,1,1,67288.89,0
9500,15700813,522,25,5,94049.92,2,1,0,103269,0
9501,15645600,739,27,8,98926.4,1,1,1,106969.98,0
9502,15634146,835,18,2,142872.36,1,1,1,117632.63,0
9503,15686743,790,29,3,46057.96,2,1,1,189777.66,0
9504,15698792,671,48,6,119769.77,1,0,1,66032.65,0
9505,15591724,560,44,5,143244.97,1,1,0,98661.27,0
9506,15571281,651,28,10,79562.98,1,1,1,74687.37,0
9507,15661380,682,69,6,0,2,0,1,149604.18,0
9508,15728885,808,41,0,0,1,1,1,79888.78,0
9509,15618950,644,26,8,96659.64,2,1,1,138775.69,0
9510,15609804,688,29,1,0,2,1,0,154695.57,0
9511,15735849,617,26,2,165947.99,2,0,1,168834.38,0
9512,15652948,738,33,4,92676.3,1,1,0,105817.63,0
9513,15618155,663,45,5,83195.12,1,1,1,48682.1,0
9514,15566378,515,48,5,129387.94,1,0,1,147955.91,1
9515,15565879,845,28,9,0,2,1,1,56185.98,0
9516,15792922,639,38,9,130233.14,1,1,1,81861.1,0
9517,15770567,557,32,3,123502.53,1,1,1,69826.8,0
9518,15738042,543,37,8,140894.06,2,1,1,118059.19,0
9519,15714920,585,44,7,163867.86,1,1,1,112333.22,0
9520,15782121,610,27,2,0,2,1,0,14546.76,0
9521,15673180,727,18,2,93816.7,2,1,0,126172.11,0
9522,15660636,540,40,8,0,2,1,0,3560,0
9523,15664504,418,35,7,0,2,1,1,88878.15,0
9524,15790322,660,32,0,114668.89,1,1,0,84605,0
9525,15739847,850,38,5,146756.68,1,1,0,78268.61,0
9526,15699415,618,46,6,150213.71,1,1,0,120668.46,1
9527,15665521,642,18,5,111183.53,2,0,1,10063.75,0
9528,15682868,850,40,9,99816.46,1,1,1,163989.66,1
9529,15584462,739,34,9,0,1,1,0,60584.33,0
9530,15661708,508,41,5,0,2,1,1,94170.84,0
9531,15584452,667,41,6,0,2,0,0,167181.77,0
9532,15717010,741,60,5,0,1,1,1,38914.51,0
9533,15643828,592,29,7,0,2,1,1,91196.67,0
9534,15733361,651,45,6,86714.06,1,1,0,85869.89,1
9535,15795488,773,52,2,0,2,1,0,57337.79,0
9536,15581551,850,41,8,132838.07,1,1,1,175347.28,0
9537,15632051,550,42,10,128707.31,1,1,0,63092.65,1
9538,15780409,783,40,6,0,2,1,0,109742.55,0
9539,15572767,777,29,2,0,2,1,0,124489.88,0
9540,15590337,659,29,6,123192.12,1,1,1,56971.41,1
9541,15634551,727,46,3,115248.11,4,1,0,130752.01,1
9542,15669290,603,38,8,59360.77,1,1,1,191457.06,0
9543,15621140,644,37,9,0,2,1,1,96442.86,0
9544,15613518,647,35,6,112668.7,1,0,1,122584.29,0
9545,15728043,648,37,7,138503.51,2,1,0,57215.85,0
9546,15570073,721,57,1,0,1,1,1,195940.96,0
9547,15777033,524,29,7,0,2,1,1,105448.74,0
9548,15682454,626,34,3,0,2,1,1,37870.29,0
9549,15758513,569,43,7,0,2,1,0,52534.81,0
9550,15772604,578,36,1,157267.95,2,1,0,141533.19,0
9551,15721715,769,40,9,133871.05,1,1,1,50568.02,0
9552,15688563,694,31,4,141989.27,2,1,0,26116.82,0
9553,15772009,664,41,5,0,1,1,1,152054.33,0
9554,15809585,646,38,7,0,2,1,0,1528.4,0
9555,15593778,779,29,3,46388.16,3,1,0,127939.26,1
9556,15655360,782,72,5,148666.99,1,1,0,2605.65,1
9557,15780909,769,34,7,115101.5,1,0,0,57841.89,1
9558,15757310,655,67,6,148363.38,1,1,1,186995.17,0
9559,15801411,623,46,4,0,1,1,0,5549.11,1
9560,15761706,705,39,8,144102.32,1,1,1,11682.36,0
9561,15658409,686,41,5,128876.71,3,1,1,106939.34,1
9562,15810010,678,36,6,118448.15,2,1,0,53172.02,0
9563,15627027,738,39,5,0,2,1,1,114388.98,0
9564,15624374,703,28,9,0,2,0,1,2151.17,0
9565,15720083,554,42,1,0,2,0,1,183492.9,0
9566,15752294,582,38,9,135979.01,4,1,1,76582.95,1
9567,15743193,644,37,6,117271.8,2,1,0,104217.96,1
9568,15696733,724,29,4,0,1,1,0,8982.75,0
9569,15677522,593,33,1,0,2,0,0,9984.4,0
9570,15643523,710,30,10,0,2,1,0,19500.1,0
9571,15624936,631,35,8,129205.49,1,1,1,79146.36,0
9572,15716085,739,41,8,0,1,1,0,191694.77,1
9573,15641688,644,18,7,0,1,0,1,59645.24,1
9574,15796834,652,35,7,104015.54,2,1,1,55207.88,0
9575,15720123,554,37,3,0,2,1,0,166177.3,0
9576,15604732,483,30,9,0,2,0,0,136356.97,0
9577,15723484,669,42,1,103873.39,1,1,0,148611.52,0
9578,15807120,841,52,3,112383.03,1,1,0,85516.37,1
9579,15810891,662,34,2,117731.79,2,0,1,55120.79,0
9580,15640407,821,45,0,135827.33,2,1,1,131778.58,0
9581,15778838,783,38,9,114135.17,1,1,0,153269.98,0
9582,15709256,850,28,9,0,2,1,1,164864.67,0
9583,15742285,559,62,6,118756.62,1,1,1,20367.68,0
9584,15729019,602,34,8,98382.72,1,1,0,39542,0
9585,15608588,563,41,2,100520.92,1,1,1,19412.8,1
9586,15610557,695,35,7,79858.13,2,1,1,127977.66,0
9587,15786418,546,20,6,0,1,0,1,20508.85,0
9588,15653050,719,76,10,95052.29,1,1,0,176244.87,0
9589,15744914,539,42,1,177728.55,1,1,0,105013.63,0
9590,15669611,632,71,3,83116.68,1,1,1,27597.76,0
9591,15594786,772,34,7,111565.91,1,1,1,121073.23,0
9592,15649211,708,40,8,83015.71,1,1,0,101089.76,0
9593,15766066,668,28,1,124511.01,1,0,0,114258.18,0
9594,15772216,738,67,1,130652.52,1,0,1,22762.23,0
9595,15619898,785,55,5,0,2,1,1,7008.65,0
9596,15724543,597,61,5,0,2,1,1,81299.17,0
9597,15755084,531,37,7,121854.45,1,1,0,147521.35,0
9598,15730441,509,26,10,0,2,1,1,6177.83,0
9599,15666767,508,35,1,86893.28,1,0,0,59374.82,0
9600,15690456,749,32,7,79523.13,1,0,1,157648.12,0
9601,15570533,621,55,7,131033.76,1,0,1,75685.59,1
9602,15797692,659,33,7,89939.62,1,1,0,136540.09,0
9603,15603135,634,59,3,95727.05,1,0,0,97939.4,1
9604,15698927,675,39,7,0,2,0,1,36267.21,0
9605,15687363,770,31,3,155047.56,2,1,1,186064.34,0
9606,15733444,736,29,9,0,2,0,0,176152.7,0
9607,15678057,524,44,10,118569.03,2,0,0,82117.2,0
9608,15806918,674,28,5,0,1,1,1,151925.25,0
9609,15638247,700,44,9,0,2,1,0,142287.65,0
9610,15674833,741,35,1,0,2,1,0,36557.55,0
9611,15812534,455,40,1,0,3,0,1,129975.34,0
9612,15586522,608,37,2,130461.02,1,1,0,21967.15,0
9613,15794297,776,36,1,0,2,1,0,53477.76,0
9614,15737025,635,33,1,0,3,0,0,178067.33,1
9615,15615931,746,37,4,0,2,0,1,171039.56,0
9616,15664860,692,47,3,0,2,1,0,150802.41,1
9617,15664539,683,35,9,61172.04,1,0,0,82951.12,0
9618,15583692,591,35,2,90194.34,2,1,0,57064.57,0
9619,15693131,581,24,3,95508.2,1,1,1,45755,0
9620,15779973,684,35,3,99967.76,1,1,1,176882.08,0
9621,15620557,561,37,4,101470.29,1,0,1,88838.14,0
9622,15639549,718,33,4,70541.06,1,0,0,88592.8,0
9623,15618750,590,31,8,112211.61,1,1,0,26261.42,0
9624,15796790,573,47,8,154543.98,1,1,0,29586.73,0
9625,15668309,350,40,0,111098.85,1,1,1,172321.21,1
9626,15732437,504,44,0,131873.07,2,1,1,158036.72,1
9627,15665158,813,27,1,137275.36,1,0,1,115733.16,0
9628,15689322,641,31,3,153316.14,1,1,0,59927.99,0
9629,15596624,662,22,9,0,2,1,1,44377.65,0
9630,15601977,497,44,2,121250.04,1,0,1,79691.4,0
9631,15801462,716,31,8,109578.04,2,1,1,51503.51,0
9632,15566139,526,37,5,53573.18,1,1,0,62830.97,0
9633,15791006,760,34,6,58003.41,1,1,0,90346.1,0
9634,15668057,669,31,6,113000.66,1,1,0,40467.82,0
9635,15580805,655,27,10,0,2,1,0,51620.94,0
9636,15658768,547,49,2,0,1,0,0,65466.93,1
9637,15613048,648,40,5,139973.65,1,1,1,667.66,1
9638,15803654,790,31,2,151290.16,1,1,1,172437.12,0
9639,15662337,744,50,1,121498.11,2,0,1,106061.47,1
9640,15650924,761,32,4,103515.39,2,1,1,177622.38,0
9641,15647203,750,35,3,0,1,1,0,191520.5,0
9642,15682778,680,34,9,0,2,1,1,95686.6,0
9643,15579820,704,38,6,106687.76,1,1,0,173776.5,0
9644,15709354,521,41,2,0,2,1,1,113089.43,0
9645,15728480,452,35,8,0,2,1,1,149614.81,0
9646,15641091,695,31,5,106089.2,1,0,0,99537.68,0
9647,15603111,850,71,10,69608.14,1,1,0,97893.4,1
9648,15679693,625,31,5,0,2,0,1,90.07,0
9649,15797190,608,40,7,96202.32,1,0,0,161154.85,0
9650,15788025,715,38,0,0,2,1,1,332.81,0
9651,15646168,834,33,5,0,2,1,0,66285.18,0
9652,15580493,469,33,1,127818.52,1,1,0,163477.22,0
9653,15726720,480,40,7,0,1,1,0,170332.67,1
9654,15735799,527,58,3,137318.42,1,1,1,126144.96,0
9655,15773098,834,34,5,0,2,0,0,53437.1,0
9656,15668971,583,40,4,55776.39,2,1,0,26920.43,0
9657,15603221,696,32,4,84421.62,1,0,1,52314.71,0
9658,15740043,606,32,5,83161.65,1,1,1,116885.59,0
9659,15712264,713,39,10,0,2,1,1,126263.97,0
9660,15751926,821,42,3,87807.29,2,1,1,64613.81,0
9661,15589401,550,30,4,0,2,1,0,89216.29,0
9662,15742019,675,39,6,0,2,0,0,83419.15,0
9663,15660611,748,39,3,0,2,1,1,123998.52,0
9664,15607634,606,40,9,95293.86,2,0,1,96985.58,0
9665,15595036,726,30,7,92847.59,1,1,0,146154.06,0
9666,15745794,547,30,6,0,2,1,1,18471.86,0
9667,15781689,758,35,5,0,2,1,0,95009.6,0
9668,15696054,596,37,2,0,1,0,1,121175.86,0
9669,15752467,720,34,3,0,2,1,1,77047.78,0
9670,15597739,674,37,3,0,1,1,0,158049.9,0
9671,15651336,756,32,4,0,2,1,0,147040.25,0
9672,15636061,649,78,4,68345.86,2,1,1,142566.75,0
9673,15723013,613,28,7,76656.4,2,1,1,185483.24,0
9674,15784148,643,62,9,0,2,0,0,155870.82,0
9675,15578098,600,31,8,0,2,1,1,121555.51,0
9676,15638621,735,39,1,60374.98,1,1,0,40223.74,0
9677,15720924,585,34,1,0,1,1,1,75503.6,0
9678,15566531,724,33,4,88046.88,1,0,1,186942.49,1
9679,15718064,635,29,2,0,2,0,0,117173.8,0
9680,15605067,472,19,9,0,2,1,0,3453.4,0
9681,15655335,590,36,1,0,2,1,0,48876.84,0
9682,15607301,651,63,8,129968.67,1,1,1,11830.53,0
9683,15694628,686,39,4,157731.6,2,1,0,162820.6,0
9684,15607112,606,32,6,0,2,0,1,36540.63,0
9685,15635775,781,33,3,89276.48,1,1,0,6959,0
9686,15644280,593,45,4,138825.19,1,0,0,10828.78,0
9687,15708362,793,63,4,103729.79,2,1,1,80272.06,0
9688,15771997,791,31,10,75499.24,1,1,0,22184.14,0
9689,15730579,850,68,5,169445.4,1,1,1,186335.07,0
9690,15728005,698,57,9,111359.55,2,1,0,105715.01,0
9691,15791674,846,34,10,142388.61,2,0,1,68393.64,1
9692,15754599,765,42,4,123311.39,2,1,1,82868.34,0
9693,15693690,574,52,7,115532.52,1,1,0,196257.67,0
9694,15728963,617,51,10,167273.71,1,0,0,93439.75,1
9695,15659710,581,25,5,77886.53,2,1,0,150319.49,0
9696,15658675,710,37,6,135795.63,1,0,1,46523.6,0
9697,15638788,550,32,8,97514.07,1,1,1,199138.84,0
9698,15609735,533,51,6,127545.56,2,0,0,79559.02,1
9699,15771477,779,49,9,106160.37,1,0,0,116893.87,0
9700,15570145,763,23,2,0,2,1,0,153983.99,0
9701,15797149,563,36,4,143680.47,2,1,1,63531.19,0
9702,15636912,678,38,3,124483.53,1,1,0,126253.31,0
9703,15687828,644,31,5,86006.3,1,1,1,73922.95,0
9704,15667424,682,43,7,111094.05,2,1,1,64679.3,0
9705,15759872,625,22,9,0,2,1,0,157072.91,0
9706,15572374,733,36,1,0,2,0,1,108377.82,0
9707,15754926,512,30,6,0,2,1,0,88827.31,0
9708,15687431,642,41,7,115171.71,1,1,1,37674.47,0
9709,15604515,737,22,10,111543.26,2,0,0,106327.85,0
9710,15682839,575,57,8,137936.94,1,1,1,84475.13,0
9711,15624677,543,37,3,122304.65,2,0,0,33998.7,0
9712,15646366,521,41,8,120586.54,1,0,1,20491.15,0
9713,15701768,637,32,3,0,2,1,1,197827.06,0
9714,15623566,714,40,9,46520.69,1,1,1,96687.25,0
9715,15681274,726,56,2,105473.74,1,1,1,46044.7,0
9716,15762573,680,34,7,0,2,1,0,98949.85,0
9717,15706458,812,39,5,115730.71,3,1,1,185599.34,1
9718,15654222,757,30,3,145396.49,1,0,1,198341.15,0
9719,15704053,710,62,3,131078.42,2,1,0,119348.76,1
9720,15724321,516,47,9,128298.74,1,0,0,149614.17,1
9721,15621815,803,40,6,165526.71,1,1,0,12328.08,0
9722,15724876,560,38,5,83714.41,1,1,1,33245.97,0
9723,15696588,679,36,3,0,2,1,1,2243.41,0
9724,15612832,526,32,7,125540.05,1,0,0,86786.41,0
9725,15804295,485,41,2,100254.76,2,1,1,12706.67,0
9726,15712536,625,36,3,0,2,1,0,41295.1,1
9727,15662494,773,43,7,138150.57,1,1,1,177357.16,0
9728,15807728,530,45,1,0,1,0,1,190663.89,1
9729,15764916,616,43,7,95984.21,1,0,1,115262.54,1
9730,15615330,651,23,10,0,2,1,1,170099.23,0
9731,15638487,586,38,2,136858.42,1,0,1,189143.94,0
9732,15627859,607,29,7,102609,1,1,0,163257.44,0
9733,15622192,724,39,3,0,2,0,1,95562.81,0
9734,15789413,733,64,3,0,2,1,1,75272.63,0
9735,15583221,667,70,3,77356.92,2,1,1,20881.96,0
9736,15768495,700,32,8,110923.15,2,1,1,161845.81,1
9737,15644103,659,78,2,151675.65,1,0,1,49978.67,0
9738,15741197,710,22,8,0,3,1,0,107292.91,0
9739,15664547,760,37,7,0,1,0,0,32863.24,1
9740,15797293,677,25,3,0,2,1,0,179608.96,0
9741,15572021,798,29,8,80204.11,2,1,0,70223.22,0
9742,15637461,758,35,7,0,2,1,0,77951.84,0
9743,15620577,715,45,4,0,2,1,1,55043.93,0
9744,15609643,752,32,9,115587.49,2,0,1,101677.46,0
9745,15785358,586,46,8,106968.96,1,1,1,79366.98,1
9746,15603883,818,36,4,0,2,1,1,8037.03,0
9747,15782550,490,41,0,139659.04,1,1,1,176254.12,0
9748,15775761,610,69,5,86038.21,3,0,0,192743.06,1
9749,15680201,627,24,5,102773.2,2,1,0,56793.02,1
9750,15767594,533,35,8,0,2,1,1,187900.12,0
9751,15591985,708,51,8,70754.18,1,1,1,92920.04,1
9752,15789339,681,59,4,122781.51,1,0,1,140166.95,0
9753,15781530,690,21,8,0,2,1,1,155782.89,0
9754,15705174,656,68,7,153545.11,1,1,1,186574.68,0
9755,15572114,673,40,1,121629.22,1,1,1,3258.6,0
9756,15804009,806,36,8,167983.17,2,1,1,106714.28,0
9757,15662698,648,43,7,81153.82,1,1,1,144532.85,1
9758,15696047,501,35,6,99760.84,1,1,1,13591.52,0
9759,15701160,556,43,4,125890.72,1,1,1,74854.97,0
9760,15790093,627,27,2,0,2,1,0,125451.01,0
9761,15632143,652,31,2,119148.55,1,0,0,149740.22,0
9762,15736778,807,60,1,72948.58,2,1,1,17355.36,0
9763,15734917,708,21,8,133974.36,2,1,0,50294.09,0
9764,15643903,619,27,1,154483.98,1,1,0,156394.74,0
9765,15569526,601,40,10,98627.13,2,0,0,77977.69,0
9766,15777067,445,64,2,136770.67,1,0,1,43678.06,0
9767,15795511,800,39,4,95252.72,1,1,0,13906.34,0
9768,15610419,554,33,3,117413.95,1,1,1,12766.74,0
9769,15644994,714,54,4,137986.58,2,0,1,51308.54,1
9770,15703707,656,44,10,143571.52,1,0,0,127444.14,0
9771,15659327,520,49,5,121197.64,1,1,0,72577.33,1
9772,15771323,480,39,5,121626.9,1,1,1,82438.13,0
9773,15750549,660,30,1,84440.1,2,1,1,60485.98,0
9774,15698462,532,36,4,0,2,1,1,132798.78,0
9775,15739692,679,42,1,0,2,0,0,71823.15,0
9776,15744041,780,26,3,140356.7,1,1,0,117144.15,0
9777,15700714,747,29,7,0,2,1,1,141706.43,0
9778,15777743,705,39,3,92224.56,1,1,1,54517.25,0
9779,15623143,732,43,9,0,2,1,0,183147.17,0
9780,15712568,515,40,10,121355.99,1,1,0,138360.29,0
9781,15617432,816,40,9,109003.26,1,1,1,79580.56,0
9782,15650424,641,48,3,147341.43,1,1,1,157458.61,1
9783,15728829,509,18,7,102983.91,1,1,0,171770.58,0
9784,15680430,601,49,4,96252.98,2,1,0,104263.82,0
9785,15687626,527,39,4,0,2,1,0,167183.07,1
9786,15609187,455,27,5,155879.09,2,0,0,70774.97,0
9787,15609521,803,34,4,142929.16,2,1,1,114869.56,0
9788,15752626,553,32,7,64082.09,1,0,1,109159.58,0
9789,15571756,724,28,5,0,1,1,0,59351.68,0
9790,15814040,610,45,1,0,2,1,1,199657.46,0
9791,15658211,559,39,2,0,2,1,1,121151.1,0
9792,15742091,825,35,6,118336.95,1,1,0,26342.33,1
9793,15787168,819,28,8,168253.21,1,1,1,102799.14,0
9794,15772363,772,42,0,101979.16,1,1,0,90928.48,0
9795,15659364,685,23,5,164902.43,1,0,0,141152.28,0
9796,15738980,506,43,2,0,2,1,0,105568.6,0
9797,15794236,642,22,10,111812.52,2,1,1,183045.46,0
9798,15721383,627,40,10,0,2,1,1,194792.42,0
9799,15652981,600,30,2,119755,1,1,1,21852.91,0
9800,15722731,653,46,0,119556.1,1,1,0,78250.13,1
9801,15640507,762,35,3,119349.69,3,1,1,47114.18,1
9802,15578878,569,30,3,139528.23,1,1,1,33230.37,0
9803,15744295,756,40,1,94773.11,1,1,0,114279.63,0
9804,15776558,673,31,1,108345.22,1,0,1,38802.03,0
9805,15596136,637,36,9,166939.88,1,1,1,72504.76,0
9806,15704597,644,33,7,174571.36,1,0,1,43943.09,0
9807,15648272,658,35,9,71829.34,1,1,1,68141.92,0
9808,15594915,649,36,8,0,2,0,1,109179.89,0
9809,15581115,603,39,9,76769.68,1,0,0,48224.72,0
9810,15763907,820,39,1,104614.29,1,1,0,61538.43,1
9811,15705994,712,27,10,0,1,1,0,94544.88,0
9812,15772421,645,31,1,128927.93,1,1,1,2850.01,0
9813,15711572,705,31,9,110941.93,2,1,0,163484.8,0
9814,15691170,590,29,10,99250.08,1,1,1,129629.41,0
9815,15600106,631,36,1,0,2,0,0,133141.34,0
9816,15745431,604,34,7,0,2,1,1,188078.55,0
9817,15649508,643,48,8,0,2,1,0,174729.3,0
9818,15812611,690,30,5,0,2,0,1,78700.03,0
9819,15619699,558,31,7,0,1,1,0,198269.08,0
9820,15813946,637,51,1,104682.83,1,1,0,55266.96,1
9821,15762762,648,45,5,118886.55,1,0,0,51636.7,0
9822,15629793,652,28,8,156823.7,2,1,0,198251.52,0
9823,15781298,808,39,3,124216.93,1,0,1,171442.36,0
9824,15622658,551,26,2,144258.52,1,1,0,49778.79,0
9825,15658980,711,26,9,128793.63,1,1,0,19262.05,0
9826,15701936,467,28,10,126315.26,1,1,0,32349.29,1
9827,15686917,789,40,4,0,2,1,0,137402.27,0
9828,15807312,602,33,5,0,2,0,1,64038.34,0
9829,15574523,576,39,1,0,2,1,1,68814.23,0
9830,15724200,584,38,1,115341.55,1,0,1,173632.92,0
9831,15738224,593,32,6,99162.29,1,1,0,128384.11,0
9832,15593283,705,48,1,156848.13,2,1,1,99475.95,1
9833,15814690,595,64,2,105736.32,1,1,1,89935.73,1
9834,15807245,699,41,1,200117.76,2,1,0,94142.35,0
9835,15799358,516,46,6,62212.29,1,0,1,171681.86,1
9836,15616172,838,31,2,0,2,1,0,8222.96,0
9837,15777958,587,39,10,0,2,1,1,170409.45,0
9838,15809124,750,38,5,151532.4,1,1,1,46555.15,0
9839,15616367,581,39,1,121523.51,1,0,0,161655.55,1
9840,15687385,484,41,5,0,1,1,1,74267.35,0
9841,15607877,576,26,8,0,2,0,1,34101.06,0
9842,15736327,567,46,1,68238.51,2,1,1,109572.58,0
9843,15746704,638,30,9,136808.53,2,1,1,106642.97,0
9844,15778304,646,24,0,92398.08,1,1,1,18897.29,0
9845,15588456,658,40,5,143566.12,1,1,1,189607.71,0
9846,15664035,590,38,9,0,2,1,1,148750.16,0
9847,15596405,546,25,7,127728.24,2,1,1,105279.74,0
9848,15815097,603,34,9,0,2,1,0,167916.35,0
9849,15762708,619,38,10,119658.49,1,1,1,8646.58,0
9850,15776211,678,34,6,0,2,1,1,124592.84,0
9851,15626012,459,26,4,149879.66,1,0,0,50016.17,0
9852,15792077,671,28,8,119859.52,2,1,0,125422.66,0
9853,15718765,501,43,6,104533.24,1,0,0,81123.59,1
9854,15576615,719,37,10,145382.61,1,1,0,80408.59,0
9855,15752650,681,37,6,121231.39,1,1,1,146366.08,0
9856,15797502,706,24,2,141078.57,1,1,1,24402.87,0
9857,15687329,763,32,1,108465.65,2,1,0,60552.44,1
9858,15779423,716,39,1,70657.61,2,1,1,76476.05,0
9859,15619514,507,40,3,120105.43,1,1,0,92075.01,1
9860,15615430,678,55,4,129646.91,1,1,1,184125.1,1
9861,15716431,775,30,10,191091.74,2,1,1,96170.38,0
9862,15798341,544,38,8,0,1,1,1,98208.62,0
9863,15651958,756,27,8,0,2,1,1,157932.75,0
9864,15726179,757,43,5,131433.33,2,1,1,3497.43,1
9865,15652999,742,33,1,137937.95,1,1,1,51387.1,0
9866,15691950,591,49,3,0,2,1,0,50123.44,0
9867,15632446,667,24,4,0,2,0,0,180329.83,0
9868,15620936,787,32,4,0,2,1,1,13238.93,0
9869,15587640,718,43,0,93143.39,1,1,0,167554.86,0
9870,15782231,521,38,6,0,2,1,0,51454.06,0
9871,15580462,607,40,1,112544.45,1,1,1,19842.22,0
9872,15736371,633,34,3,123034.43,2,1,1,38315.04,0
9873,15648032,588,37,2,0,2,0,1,187816.59,0
9874,15610454,724,33,9,119278.44,1,1,1,197148.24,0
9875,15671358,720,44,4,0,2,1,0,163471.01,0
9876,15747130,521,39,7,0,2,0,1,653.58,0
9877,15578374,620,36,7,169312.72,1,1,0,45414.09,0
9878,15572182,505,33,3,106506.77,3,1,0,45445.78,1
9879,15770041,728,43,8,128412.61,1,0,1,139024.31,0
9880,15669414,486,62,9,118356.89,2,1,0,168034.83,1
9881,15777054,584,42,3,137479.13,1,1,0,25669.1,0
9882,15621021,687,40,1,0,2,1,0,8207.36,0
9883,15785490,771,50,3,105229.72,1,1,1,16281.68,1
9884,15577695,678,41,2,148088.11,1,1,0,14083.12,0
9885,15686974,751,48,4,0,1,0,1,30165.06,1
9886,15574584,670,33,8,126679.69,1,1,1,39451.09,0
9887,15719541,675,31,2,90826.27,2,1,0,60270.87,0
9888,15646310,684,24,8,143582.89,1,1,1,22527.27,0
9889,15697606,637,21,10,125712.2,1,0,0,175072.47,0
9890,15711489,760,32,2,0,1,1,1,114565.35,0
9891,15670427,662,37,4,155187.3,1,1,0,48930.8,0
9892,15731755,680,49,10,0,2,1,0,187008.45,0
9893,15796370,604,40,5,155455.43,1,0,1,113581.85,0
9894,15598331,764,40,9,100480.53,1,1,0,124095.69,0
9895,15704795,521,77,6,0,2,1,1,49054.1,0
9896,15796764,684,56,3,127585.98,3,1,1,80593.49,1
9897,15589420,795,40,2,101891.1,1,1,1,183044.86,0
9898,15810563,678,61,8,0,2,1,1,159938.82,0
9899,15746569,589,38,4,0,1,1,0,95483.48,1
9900,15811594,660,28,3,128929.88,1,1,1,198069.71,0
9901,15645896,646,39,6,121681.91,2,0,1,61793.47,0
9902,15802909,706,56,3,139603.22,1,1,1,86383.61,0
9903,15797665,730,27,7,0,2,1,0,144099.48,0
9904,15778959,606,36,10,0,2,0,1,155641.46,0
9905,15722532,690,36,10,91760.11,1,1,1,135784.94,0
9906,15784124,645,41,2,93925.3,1,1,0,123982.14,1
9907,15776518,579,38,4,175739.36,1,1,1,193130.55,0
9908,15611247,481,28,10,0,2,1,0,145215.96,0
9909,15721469,492,45,9,170295.04,2,0,0,164741.81,0
9910,15773338,739,58,2,101579.28,1,1,1,72168.53,0
9911,15784042,624,55,7,118793.6,1,1,1,95022.02,1
9912,15776229,682,44,3,115282.3,1,0,0,23766.4,0
9913,15655903,701,34,6,107980.37,1,1,1,119374.74,0
9914,15590177,718,44,1,133866.22,1,0,1,139049.24,0
9915,15568876,496,34,1,102723.35,2,1,0,180844.81,0
9916,15813140,543,41,5,0,2,0,1,143980.29,0
9917,15770516,616,44,7,193213.02,2,1,1,137392.77,0
9918,15755731,635,53,8,117005.55,1,0,1,123646.57,1
9919,15574480,652,31,1,132862.59,1,0,0,158054.49,0
9920,15798084,688,26,0,0,2,1,0,105784.85,0
9921,15673020,678,49,3,204510.94,1,0,1,738.88,1
9922,15643575,757,36,1,65349.71,1,0,0,64539.64,0
9923,15596811,667,36,8,139753.35,1,1,0,79871.16,0
9924,15786789,725,29,6,0,2,1,1,190776.83,0
9925,15578865,632,50,5,107959.39,1,1,1,6985.34,1
9926,15605672,694,38,5,195926.39,1,1,1,85522.84,0
9927,15603674,803,36,1,0,2,1,1,149370.93,0
9928,15759915,814,31,6,87772.52,1,1,0,188516.45,0
9929,15686219,611,38,4,71018.6,2,1,0,2444.29,0
9930,15696388,755,38,4,111096.91,1,1,1,19762.88,0
9931,15713604,425,40,9,166776.6,2,0,1,172646.88,0
9932,15647800,850,34,6,101266.51,1,1,0,33501.98,0
9933,15813451,677,18,8,134796.87,2,1,1,114858.9,0
9934,15765375,797,46,8,0,1,0,0,162668.33,0
9935,15774586,692,43,10,118588.83,1,1,1,161241.65,1
9936,15603454,735,28,5,160454.15,2,0,1,114957.22,0
9937,15653037,609,77,1,0,1,0,1,18708.76,0
9938,15782475,700,42,8,0,2,1,1,105305.72,0
9939,15593496,526,36,5,91132.18,1,0,0,58111.71,0
9940,15808971,693,57,9,0,2,1,1,135502.77,0
9941,15791972,748,20,7,0,2,0,0,10792.42,0
9942,15676869,657,36,8,0,2,0,1,123866.43,0
9943,15683007,739,25,5,113113.12,1,1,0,129181.27,0
9944,15659495,784,23,2,0,1,1,1,6847.73,0
